,Date,O,H,L,C,Volume,Market Cap,trendIndex,O -1,H -1,L -1,C -1,Volume -1,Market Cap -1,trendIndex -1,O -2,H -2,L -2,C -2,Volume -2,Market Cap -2,trendIndex -2,O -3,H -3,L -3,C -3,Volume -3,Market Cap -3,trendIndex -3,O -4,H -4,L -4,C -4,Volume -4,Market Cap -4,trendIndex -4,O -5,H -5,L -5,C -5,Volume -5,Market Cap -5,trendIndex -5,O -6,H -6,L -6,C -6,Volume -6,Market Cap -6,trendIndex -6,O -7,H -7,L -7,C -7,Volume -7,Market Cap -7,trendIndex -7,O -8,H -8,L -8,C -8,Volume -8,Market Cap -8,trendIndex -8,O -9,H -9,L -9,C -9,Volume -9,Market Cap -9,trendIndex -9,O -10,H -10,L -10,C -10,Volume -10,Market Cap -10,trendIndex -10
100,02/24/18,10287.7,10597.2,9546.97,9813.07,6917930000,173682000000,46.0,350.630000000001,109.90000000000146,-187.59000000000015,-488.03000000000065,-821570000.0,5936000000.0,8.0,-372.6999999999989,-441.89999999999964,-392.1200000000008,-191.9300000000003,-1122150000.0,-6254000000.0,24.0,-1084.5,-821.2999999999993,-932.130000000001,-877.3299999999999,-2487410000.0,-18245000000.0,26.0,-944.0999999999985,-1361.2999999999993,-1684.83,-1590.630000000001,-3008610000.0,-15854000000.0,24.0,-264.89999999999964,-676.5999999999985,-966.2300000000014,-1412.2299999999996,-734160000.0,-4373000000.0,30.0,-835.6999999999989,-752.5999999999985,-779.0300000000007,-738.7299999999996,-1826080000.0,-13981000000.0,35.0,80.20000000000073,-542.2999999999993,-602.4300000000003,-1299.630000000001,-1742950000.0,1491000000.0,28.0,152.0,273.10000000000036,-277.85000000000036,-420.8299999999999,-378230000.0,2722000000.0,32.0,799.380000000001,362.40000000000146,151.38999999999942,-353.3299999999999,-2144610000.0,13657000000.0,32.0,1687.7800000000007,1078.6599999999999,947.0499999999993,318.4400000000005,-991890000.0,28659000000.0,36.0
101,02/23/18,9937.07,10487.3,9734.56,10301.1,7739500000,167746000000,38.0,-723.3299999999999,-551.8000000000011,-204.53000000000065,296.10000000000036,-300580000.0,-12190000000.0,16.0,-1435.130000000001,-931.2000000000007,-744.5400000000009,-389.2999999999993,-1665840000.0,-24181000000.0,18.0,-1294.7299999999996,-1471.2000000000007,-1497.2399999999998,-1102.6000000000004,-2187040000.0,-21790000000.0,16.0,-615.5300000000007,-786.5,-778.6400000000012,-924.1999999999989,87410000.0,-10309000000.0,22.0,-1186.33,-862.5,-591.4400000000005,-250.6999999999989,-1004510000.0,-19917000000.0,27.0,-270.4300000000003,-652.2000000000007,-414.84000000000015,-811.6000000000004,-921380000.0,-4445000000.0,20.0,-198.63000000000102,163.1999999999989,-90.26000000000022,67.20000000000073,443340000.0,-3214000000.0,24.0,448.75,252.5,338.97999999999956,134.70000000000073,-1323040000.0,7721000000.0,24.0,1337.1499999999996,968.7599999999984,1134.6399999999994,806.4700000000012,-170320000.0,22723000000.0,28.0,1010.3500000000004,1528.83,1279.1499999999996,1702.7900000000009,2042780000.0,17230000000.0,23.0
102,02/22/18,10660.4,11039.1,9939.09,10005.0,8040080000,179936000000,22.0,-711.8000000000011,-379.39999999999964,-540.0100000000002,-685.3999999999996,-1365260000.0,-11991000000.0,2.0,-571.3999999999996,-919.3999999999996,-1292.7099999999991,-1398.7000000000007,-1886460000.0,-9600000000.0,0.0,107.79999999999927,-234.6999999999989,-574.1100000000006,-1220.2999999999993,387990000.0,1881000000.0,6.0,-463.0,-310.6999999999989,-386.90999999999985,-546.7999999999993,-703930000.0,-7727000000.0,11.0,452.89999999999964,-100.39999999999964,-210.3099999999995,-1107.7000000000007,-620800000.0,7745000000.0,4.0,524.6999999999989,715.0,114.27000000000044,-228.89999999999964,743920000.0,8976000000.0,8.0,1172.08,804.3000000000011,543.5100000000002,-161.39999999999964,-1022460000.0,19911000000.0,8.0,2060.4799999999996,1520.5599999999995,1339.17,510.3700000000008,130260000.0,34913000000.0,12.0,1733.6800000000003,2080.630000000001,1483.6800000000003,1406.6900000000005,2343360000.0,29420000000.0,7.0,2518.9699999999993,2053.1800000000003,1797.6599999999999,1078.4300000000003,1783640000.0,42678000000.0,11.0
103,02/21/18,11372.2,11418.5,10479.1,10690.4,9405340000,191927000000,20.0,140.40000000000146,-540.0,-752.6999999999989,-713.3000000000011,-521200000.0,2391000000.0,-2.0,819.6000000000004,144.70000000000073,-34.100000000000364,-534.8999999999996,1753250000.0,13872000000.0,4.0,248.8000000000011,68.70000000000073,153.10000000000036,138.60000000000036,661330000.0,4264000000.0,9.0,1164.7000000000007,279.0,329.7000000000007,-422.3000000000011,744460000.0,19736000000.0,2.0,1236.5,1094.3999999999996,654.2800000000007,456.5,2109180000.0,20967000000.0,6.0,1883.880000000001,1183.7000000000007,1083.5200000000004,524.0,342800000.0,31902000000.0,6.0,2772.2800000000007,1899.9599999999991,1879.1800000000003,1195.7700000000004,1495520000.0,46904000000.0,10.0,2445.4800000000014,2460.0300000000007,2023.6900000000005,2092.09,3708620000.0,41411000000.0,5.0,3230.7700000000004,2432.58,2337.67,1763.83,3148900000.0,54669000000.0,9.0,2756.0700000000015,2802.370000000001,2548.0,2560.4299999999994,3283150000.0,46682000000.0,4.0
104,02/20/18,11231.8,11958.5,11231.8,11403.7,9926540000,189536000000,22.0,679.1999999999989,684.7000000000007,718.5999999999985,178.40000000000146,2274450000.0,11481000000.0,6.0,108.39999999999964,608.7000000000007,905.7999999999993,851.9000000000015,1182530000.0,1873000000.0,11.0,1024.2999999999993,819.0,1082.3999999999996,291.0,1265660000.0,17345000000.0,4.0,1096.0999999999985,1634.3999999999996,1406.9799999999996,1169.800000000001,2630380000.0,18576000000.0,8.0,1743.4799999999996,1723.7000000000007,1836.2199999999993,1237.300000000001,864000000.0,29511000000.0,8.0,2631.879999999999,2439.959999999999,2631.879999999999,1909.0700000000015,2016720000.0,44513000000.0,12.0,2305.08,3000.0300000000007,2776.3899999999994,2805.3900000000012,4229820000.0,39020000000.0,7.0,3090.369999999999,2972.58,3090.369999999999,2477.130000000001,3670100000.0,52278000000.0,11.0,2615.67,3342.370000000001,3300.699999999999,3273.7300000000005,3804350000.0,44291000000.0,6.0,2511.7199999999993,2835.9500000000007,2936.33,2781.800000000001,2145580000.0,42555000000.0,11.0
105,02/19/18,10552.6,11273.8,10513.2,11225.3,7652090000,178055000000,16.0,-570.7999999999993,-76.0,187.20000000000073,673.5,-1091920000.0,-9608000000.0,5.0,345.10000000000036,134.29999999999927,363.8000000000011,112.59999999999854,-1008790000.0,5864000000.0,-2.0,416.89999999999964,949.6999999999989,688.380000000001,991.3999999999996,355930000.0,7095000000.0,2.0,1064.2800000000007,1039.0,1117.6200000000008,1058.8999999999996,-1410450000.0,18030000000.0,2.0,1952.6800000000003,1755.2599999999984,1913.2800000000007,1730.67,-257730000.0,33032000000.0,6.0,1625.880000000001,2315.33,2057.790000000001,2626.99,1955370000.0,27539000000.0,1.0,2411.17,2287.879999999999,2371.7700000000004,2298.7299999999996,1395650000.0,40797000000.0,5.0,1936.4700000000012,2657.67,2582.1000000000004,3095.329999999999,1529900000.0,32810000000.0,0.0,1832.5200000000004,2151.25,2217.7300000000014,2603.3999999999996,-128870000.0,31074000000.0,5.0,2280.76,2536.8199999999997,2628.4900000000007,2488.3199999999997,867270000.0,38643000000.0,0.0
106,02/18/18,11123.4,11349.8,10326.0,10551.8,8744010000,187663000000,11.0,915.8999999999996,210.29999999999927,176.60000000000036,-560.9000000000015,83130000.0,15472000000.0,-7.0,987.6999999999989,1025.699999999999,501.1800000000003,317.89999999999964,1447850000.0,16703000000.0,-3.0,1635.08,1115.0,930.4200000000001,385.39999999999964,-318530000.0,27638000000.0,-3.0,2523.4799999999996,1831.2599999999984,1726.08,1057.17,834190000.0,42640000000.0,1.0,2196.6800000000003,2391.33,1870.5900000000001,1953.4899999999998,3047290000.0,37147000000.0,-4.0,2981.9699999999993,2363.879999999999,2184.5699999999997,1625.2299999999996,2487570000.0,50405000000.0,0.0,2507.2700000000004,2733.67,2394.8999999999996,2421.829999999999,2621820000.0,42418000000.0,-5.0,2403.3199999999997,2227.25,2030.5300000000007,1929.8999999999996,963050000.0,40682000000.0,0.0,2851.5599999999995,2612.8199999999997,2441.29,1814.8199999999997,1959190000.0,48251000000.0,-5.0,3485.54,2791.029999999999,2688.1400000000003,2286.209999999999,-602740000.0,58949000000.0,-2.0
107,02/17/18,10207.5,11139.5,10149.4,11112.7,8660880000,172191000000,18.0,71.79999999999927,815.3999999999996,324.5799999999999,878.8000000000011,1364720000.0,1231000000.0,4.0,719.1800000000003,904.7000000000007,753.8199999999997,946.3000000000011,-401660000.0,12166000000.0,4.0,1607.58,1620.9599999999991,1549.4799999999996,1618.0700000000015,751060000.0,27168000000.0,8.0,1280.7800000000007,2181.0300000000007,1693.9899999999998,2514.3900000000012,2964160000.0,21675000000.0,3.0,2066.0699999999997,2153.58,2007.9699999999993,2186.130000000001,2404440000.0,34933000000.0,7.0,1591.3700000000008,2523.370000000001,2218.2999999999993,2982.7300000000005,2538690000.0,26946000000.0,2.0,1487.42,2016.9500000000007,1853.9300000000003,2490.800000000001,879920000.0,25210000000.0,7.0,1935.6599999999999,2402.5200000000004,2264.6899999999996,2375.720000000001,1876060000.0,32779000000.0,2.0,2569.6400000000003,2580.7299999999996,2511.54,2847.1100000000006,-685870000.0,43477000000.0,5.0,2452.01,2630.3899999999994,2912.6099999999997,3491.4000000000005,-508400000.0,41508000000.0,6.0
108,02/16/18,10135.7,10324.1,9824.82,10233.9,7296160000,170960000000,14.0,647.380000000001,89.30000000000109,429.2399999999998,67.5,-1766380000.0,10935000000.0,0.0,1535.7800000000007,805.5599999999995,1224.8999999999996,739.2700000000004,-613660000.0,25937000000.0,4.0,1208.9800000000014,1365.630000000001,1369.4099999999999,1635.5900000000001,1599440000.0,20444000000.0,-1.0,1994.2700000000004,1338.1800000000003,1683.3899999999994,1307.33,1039720000.0,33702000000.0,3.0,1519.5700000000015,1707.9700000000012,1893.7199999999993,2103.9299999999994,1173970000.0,25715000000.0,-2.0,1415.6200000000008,1201.550000000001,1529.3500000000004,1612.0,-484800000.0,23979000000.0,3.0,1863.8600000000006,1587.1200000000008,1940.1099999999997,1496.92,511340000.0,31548000000.0,-2.0,2497.840000000001,1765.33,2186.96,1968.3099999999995,-2050590000.0,42246000000.0,1.0,2380.210000000001,1814.9899999999998,2588.0299999999997,2612.5999999999995,-1873120000.0,40277000000.0,2.0,3083.9500000000007,2473.4000000000005,3776.5599999999995,2479.8999999999996,-6703640000.0,52150000000.0,-1.0
109,02/15/18,9488.32,10234.8,9395.58,10166.4,9062540000,160025000000,14.0,888.3999999999996,716.2599999999984,795.6599999999999,671.7700000000004,1152720000.0,15002000000.0,4.0,561.6000000000004,1276.33,940.1700000000001,1568.0900000000001,3365820000.0,9509000000.0,-1.0,1346.8899999999994,1248.8799999999992,1254.1499999999996,1239.83,2806100000.0,22767000000.0,3.0,872.1900000000005,1618.67,1464.4799999999996,2036.4299999999994,2940350000.0,14780000000.0,-2.0,768.2399999999998,1112.25,1100.1100000000006,1544.5,1281580000.0,13044000000.0,3.0,1216.4799999999996,1497.8199999999997,1510.87,1429.42,2277720000.0,20613000000.0,-2.0,1850.46,1676.0299999999988,1757.7200000000003,1900.8099999999995,-284210000.0,31311000000.0,1.0,1732.83,1725.6899999999987,2158.79,2545.0999999999995,-106740000.0,29342000000.0,2.0,2436.5699999999997,2384.0999999999995,3347.3199999999997,2412.3999999999996,-4937260000.0,41215000000.0,-1.0,1217.7799999999988,1869.9599999999991,2638.8999999999996,3211.129999999999,-222750000.0,20700000000.0,2.0
110,02/14/18,8599.92,9518.54,8599.92,9494.63,7909820000,145023000000,10.0,-326.7999999999993,560.0700000000015,144.51000000000022,896.3199999999997,2213100000.0,-5493000000.0,-5.0,458.4899999999998,532.6200000000008,458.4899999999998,568.0599999999995,1653380000.0,7765000000.0,-1.0,-16.209999999999127,902.4100000000017,668.8199999999997,1364.659999999999,1787630000.0,-222000000.0,-6.0,-120.15999999999985,395.9900000000016,304.4500000000007,872.7299999999996,128860000.0,-1958000000.0,-1.0,328.0799999999999,781.5600000000013,715.21,757.6499999999996,1125000000.0,5611000000.0,-6.0,962.0600000000004,959.7700000000004,962.0600000000004,1229.039999999999,-1436930000.0,16309000000.0,-3.0,844.4300000000003,1009.4300000000003,1363.13,1873.329999999999,-1259460000.0,14340000000.0,-2.0,1548.17,1667.840000000001,2551.66,1740.6299999999992,-6089980000.0,26213000000.0,-5.0,329.3799999999992,1153.7000000000007,1843.2399999999998,2539.3599999999988,-1375470000.0,5698000000.0,-2.0,-575.7800000000007,183.67000000000007,568.6999999999998,1217.619999999999,836270000.0,-9530000000.0,-2.0
111,02/13/18,8926.72,8958.47,8455.41,8598.31,5696720000,150516000000,15.0,785.289999999999,-27.450000000000728,313.97999999999956,-328.2600000000002,-559720000.0,13258000000.0,4.0,310.59000000000015,342.34000000000015,524.3099999999995,468.33999999999924,-425470000.0,5271000000.0,-1.0,206.63999999999942,-164.07999999999993,159.9400000000005,-23.590000000000146,-2084240000.0,3535000000.0,4.0,654.8799999999992,221.48999999999978,570.6999999999998,-138.67000000000007,-1088100000.0,11104000000.0,-1.0,1288.8599999999997,399.6999999999989,817.5500000000002,332.71999999999935,-3650030000.0,21802000000.0,2.0,1171.2299999999996,449.35999999999876,1218.62,977.0099999999993,-3472560000.0,19833000000.0,3.0,1874.9699999999993,1107.7699999999995,2407.1499999999996,844.3099999999995,-8303080000.0,31706000000.0,0.0,656.1799999999985,593.6299999999992,1698.7299999999996,1643.039999999999,-3588570000.0,11191000000.0,3.0,-248.98000000000138,-376.40000000000146,424.1899999999996,321.2999999999993,-1376830000.0,-4037000000.0,3.0,74.59999999999854,-472.28000000000065,203.78000000000065,-576.6000000000004,-1567070000.0,1431000000.0,3.0
112,02/12/18,8141.43,8985.92,8141.43,8926.57,6256440000,137258000000,11.0,-474.6999999999989,369.7900000000009,210.32999999999993,796.5999999999995,134250000.0,-7987000000.0,-5.0,-578.6499999999996,-136.6299999999992,-154.03999999999905,304.6700000000001,-1524520000.0,-9723000000.0,0.0,-130.40999999999985,248.9400000000005,256.72000000000025,189.59000000000015,-528380000.0,-2154000000.0,-5.0,503.5700000000006,427.14999999999964,503.5700000000006,660.9799999999996,-3090310000.0,8544000000.0,-2.0,385.9400000000005,476.8099999999995,904.6400000000003,1305.2699999999995,-2912840000.0,6575000000.0,-1.0,1089.6800000000003,1135.2200000000003,2093.17,1172.5699999999997,-7743360000.0,18448000000.0,-4.0,-129.11000000000058,621.0799999999999,1384.75,1971.2999999999993,-3028850000.0,-2067000000.0,-1.0,-1034.2700000000004,-348.9500000000007,110.21000000000004,649.5599999999995,-817110000.0,-17295000000.0,-1.0,-710.6900000000005,-444.8299999999999,-110.19999999999891,-248.34000000000015,-1007350000.0,-11827000000.0,-1.0,-1000.8500000000004,-156.36000000000058,344.9400000000005,95.81999999999971,-6470460000.0,-16695000000.0,3.0
113,02/11/18,8616.13,8616.13,7931.1,8129.97,6122190000,145245000000,16.0,-103.95000000000073,-506.4200000000001,-364.369999999999,-491.9299999999994,-1658770000.0,-1736000000.0,5.0,344.28999999999905,-120.85000000000036,46.39000000000033,-607.0099999999993,-662630000.0,5833000000.0,0.0,978.2699999999995,57.35999999999876,293.2400000000007,-135.6199999999999,-3224560000.0,16531000000.0,3.0,860.6399999999994,107.01999999999862,694.3100000000004,508.6700000000001,-3047090000.0,14562000000.0,4.0,1564.3799999999992,765.4299999999994,1882.8400000000001,375.97000000000025,-7877610000.0,26435000000.0,1.0,345.5899999999983,251.28999999999905,1174.42,1174.6999999999998,-3163100000.0,5920000000.0,4.0,-559.5700000000015,-718.7400000000016,-100.11999999999989,-147.03999999999996,-951360000.0,-9308000000.0,4.0,-235.9900000000016,-814.6200000000008,-320.52999999999884,-1044.9399999999996,-1141600000.0,-3840000000.0,4.0,-526.1500000000015,-526.1500000000015,134.61000000000058,-700.7799999999997,-6604710000.0,-8708000000.0,8.0,-1621.17,-1672.67,-881.1800000000003,-1040.5700000000006,-3837210000.0,-27127000000.0,10.0
114,02/10/18,8720.08,9122.55,8295.47,8621.9,7780960000,146981000000,11.0,448.2399999999998,385.5699999999997,410.7599999999993,-115.07999999999993,996140000.0,7569000000.0,-5.0,1082.2200000000003,563.7799999999988,657.6099999999997,356.3099999999995,-1565790000.0,18267000000.0,-2.0,964.5900000000001,613.4399999999987,1058.6799999999994,1000.5999999999995,-1388320000.0,16298000000.0,-1.0,1668.33,1271.8499999999995,2247.209999999999,867.8999999999996,-6218840000.0,28171000000.0,-4.0,449.53999999999905,757.7099999999991,1538.789999999999,1666.6299999999992,-1504330000.0,7656000000.0,-1.0,-455.6200000000008,-212.32000000000153,264.2499999999991,344.8899999999994,707410000.0,-7572000000.0,-1.0,-132.04000000000087,-308.2000000000007,43.840000000000146,-553.0100000000002,517170000.0,-2104000000.0,-1.0,-422.2000000000007,-19.730000000001382,498.97999999999956,-208.85000000000036,-4945940000.0,-6972000000.0,3.0,-1517.2199999999993,-1166.25,-516.8100000000013,-548.6400000000012,-2178440000.0,-25391000000.0,5.0,-1388.1200000000008,-1259.050000000001,-1481.9500000000007,-1599.2000000000007,-260200000.0,-23202000000.0,0.0
115,02/09/18,8271.84,8736.98,7884.71,8736.98,6784820000,139412000000,16.0,633.9800000000005,178.20999999999913,246.85000000000036,471.3899999999994,-2561930000.0,10698000000.0,3.0,516.3500000000004,227.86999999999898,647.9200000000001,1115.6799999999994,-2384460000.0,8729000000.0,4.0,1220.0900000000001,886.2799999999997,1836.4499999999998,982.9799999999996,-7214980000.0,20602000000.0,1.0,1.2999999999992724,372.1399999999994,1128.0299999999997,1781.7099999999991,-2500470000.0,87000000.0,4.0,-903.8600000000006,-597.8900000000012,-146.51000000000022,459.96999999999935,-288730000.0,-15141000000.0,4.0,-580.2800000000007,-693.7700000000004,-366.91999999999916,-437.9300000000003,-478970000.0,-9673000000.0,4.0,-870.4400000000005,-405.3000000000011,88.22000000000025,-93.77000000000044,-5942080000.0,-14541000000.0,8.0,-1965.4599999999991,-1551.8199999999997,-927.5700000000006,-433.5600000000013,-3174580000.0,-32960000000.0,10.0,-1836.3600000000006,-1644.6200000000008,-1892.71,-1484.1200000000008,-1256340000.0,-30771000000.0,5.0,-3034.959999999999,-2570.220000000001,-2151.4900000000007,-1369.3199999999997,-1853040000.0,-50927000000.0,3.0
116,02/08/18,7637.86,8558.77,7637.86,8265.59,9346750000,128714000000,13.0,-117.63000000000011,49.659999999999854,401.0699999999997,644.29,177470000.0,-1969000000.0,1.0,586.1099999999997,708.0700000000006,1589.5999999999995,511.59000000000015,-4653050000.0,9904000000.0,-2.0,-632.6800000000012,193.9300000000003,881.1799999999994,1310.3199999999997,61460000.0,-10611000000.0,1.0,-1537.840000000001,-776.1000000000004,-393.3600000000006,-11.420000000000073,2273200000.0,-25839000000.0,1.0,-1214.2600000000011,-871.9799999999996,-613.7699999999995,-909.3199999999997,2082960000.0,-20371000000.0,1.0,-1504.420000000001,-583.5100000000002,-158.6300000000001,-565.1599999999999,-3380150000.0,-25239000000.0,5.0,-2599.4399999999996,-1730.0299999999988,-1174.420000000001,-904.9500000000007,-612650000.0,-43658000000.0,7.0,-2470.340000000001,-1822.83,-2139.5600000000004,-1955.5100000000002,1305590000.0,-41469000000.0,2.0,-3668.9399999999996,-2748.4300000000003,-2398.340000000001,-1840.7099999999991,708890000.0,-61625000000.0,0.0,-4117.64,-3316.83,-3541.340000000001,-3030.8099999999995,2239390000.0,-69157000000.0,-1.0
117,02/07/18,7755.49,8509.11,7236.79,7621.3,9169280000,130683000000,12.0,703.7399999999998,658.4100000000008,1188.5299999999997,-132.69999999999982,-4830520000.0,11873000000.0,-3.0,-515.0500000000011,144.27000000000044,480.1099999999997,666.0299999999997,-116010000.0,-8642000000.0,0.0,-1420.210000000001,-825.7600000000002,-794.4300000000003,-655.71,2095730000.0,-23870000000.0,0.0,-1096.630000000001,-921.6399999999994,-1014.8399999999992,-1553.6099999999997,1905490000.0,-18402000000.0,0.0,-1386.7900000000009,-633.1700000000001,-559.6999999999998,-1209.4499999999998,-3557620000.0,-23270000000.0,4.0,-2481.8099999999995,-1779.6899999999987,-1575.4900000000007,-1549.2400000000007,-790120000.0,-41689000000.0,6.0,-2352.710000000001,-1872.4899999999998,-2540.63,-2599.8,1128120000.0,-39500000000.0,1.0,-3551.3099999999995,-2798.09,-2799.4100000000008,-2484.999999999999,531420000.0,-59656000000.0,-1.0,-4000.01,-3366.49,-3942.4100000000008,-3675.0999999999995,2061920000.0,-67188000000.0,-2.0,-3719.8099999999995,-3531.1899999999987,-4238.509999999999,-4164.999999999999,818920000.0,-62450000000.0,-4.0
118,02/06/18,7051.75,7850.7,6048.26,7754.0,13999800000,118810000000,15.0,-1218.7900000000009,-514.1400000000003,-708.4200000000001,798.7299999999996,4714510000.0,-20515000000.0,3.0,-2123.9500000000007,-1484.170000000001,-1982.96,-523.0100000000002,6926250000.0,-35743000000.0,3.0,-1800.3700000000008,-1580.0500000000002,-2203.369999999999,-1420.9099999999999,6736010000.0,-30275000000.0,3.0,-2090.5300000000007,-1291.5800000000008,-1748.2299999999996,-1076.75,1272900000.0,-35143000000.0,7.0,-3185.5499999999993,-2438.0999999999995,-2764.0200000000004,-1416.5400000000009,4040400000.0,-53562000000.0,9.0,-3056.4500000000007,-2530.9000000000005,-3729.16,-2467.1000000000004,5958640000.0,-51373000000.0,4.0,-4255.049999999999,-3456.500000000001,-3987.9400000000005,-2352.2999999999993,5361940000.0,-71529000000.0,2.0,-4703.75,-4024.9000000000005,-5130.9400000000005,-3542.3999999999996,6892440000.0,-79061000000.0,1.0,-4423.549999999999,-4189.599999999999,-5427.039999999999,-4032.2999999999993,5649440000.0,-74323000000.0,-1.0,-4123.15,-3764.2,-4940.9400000000005,-3686.7000000000007,6416530000.0,-69244000000.0,-11.0
119,02/05/18,8270.54,8364.84,6756.68,6955.27,9285290000,139325000000,12.0,-905.1599999999999,-970.0300000000007,-1274.54,-1321.7399999999998,2211740000.0,-15228000000.0,0.0,-581.5799999999999,-1065.9099999999999,-1494.949999999999,-2219.6399999999994,2021500000.0,-9760000000.0,0.0,-871.7399999999998,-777.4400000000005,-1039.8099999999995,-1875.4799999999996,-3441610000.0,-14628000000.0,4.0,-1966.7599999999984,-1923.9599999999991,-2055.6000000000004,-2215.2700000000004,-674110000.0,-33047000000.0,6.0,-1837.6599999999999,-2016.7600000000002,-3020.74,-3265.83,1244130000.0,-30858000000.0,1.0,-3036.2599999999984,-2942.3600000000006,-3279.5200000000004,-3151.029999999999,647430000.0,-51014000000.0,-1.0,-3484.959999999999,-3510.76,-4422.52,-4341.129999999999,2177930000.0,-58546000000.0,-2.0,-3204.7599999999984,-3675.459999999999,-4718.619999999999,-4831.029999999999,934930000.0,-53808000000.0,-4.0,-2904.3599999999988,-3250.0599999999995,-4232.52,-4485.43,1702020000.0,-48729000000.0,-14.0,-2985.459999999999,-3291.8600000000006,-3713.619999999999,-4216.129999999999,-460910000.0,-50073000000.0,-15.0
120,02/04/18,9175.7,9334.87,8031.22,8277.01,7073550000,154553000000,12.0,323.5799999999999,-95.8799999999992,-220.40999999999894,-897.8999999999996,-190240000.0,5468000000.0,0.0,33.42000000000007,192.59000000000015,234.73000000000047,-553.7399999999998,-5653350000.0,600000000.0,4.0,-1061.5999999999985,-953.9299999999985,-781.0600000000004,-893.5300000000007,-2885850000.0,-17819000000.0,6.0,-932.5,-1046.7299999999996,-1746.1999999999998,-1944.0900000000001,-967610000.0,-15630000000.0,1.0,-2131.0999999999985,-1972.33,-2004.9800000000005,-1829.289999999999,-1564310000.0,-35786000000.0,-1.0,-2579.7999999999993,-2540.7299999999996,-3147.9800000000005,-3019.3899999999994,-33810000.0,-43318000000.0,-2.0,-2299.5999999999985,-2705.4299999999985,-3444.079999999999,-3509.289999999999,-1276810000.0,-38580000000.0,-4.0,-1999.199999999999,-2280.029999999999,-2957.9800000000005,-3163.6900000000005,-509720000.0,-33501000000.0,-14.0,-2080.2999999999993,-2321.83,-2439.079999999999,-2894.3899999999994,-2672650000.0,-34845000000.0,-15.0,-2246.0,-2450.83,-3026.1799999999994,-2982.3899999999994,-1799620000.0,-37610000000.0,-5.0
121,02/03/18,8852.12,9430.75,8251.63,9174.91,7263790000,149085000000,12.0,-290.15999999999985,288.46999999999935,455.1399999999994,344.15999999999985,-5463110000.0,-4868000000.0,4.0,-1385.1799999999985,-858.0499999999993,-560.6500000000015,4.369999999998981,-2695610000.0,-23287000000.0,6.0,-1256.08,-950.8500000000004,-1525.7900000000009,-1046.1900000000005,-777370000.0,-21098000000.0,1.0,-2454.6799999999985,-1876.4500000000007,-1784.5700000000015,-931.3899999999994,-1374070000.0,-41254000000.0,-1.0,-2903.379999999999,-2444.8500000000004,-2927.5700000000015,-2121.49,156430000.0,-48786000000.0,-2.0,-2623.1799999999985,-2609.5499999999993,-3223.67,-2611.3899999999994,-1086570000.0,-44048000000.0,-4.0,-2322.779999999999,-2184.1499999999996,-2737.5700000000015,-2265.790000000001,-319480000.0,-38969000000.0,-14.0,-2403.879999999999,-2225.9500000000007,-2218.67,-1996.4899999999998,-2482410000.0,-40313000000.0,-15.0,-2569.58,-2354.9500000000007,-2805.7700000000004,-2084.49,-1609380000.0,-43078000000.0,-5.0,-2051.279999999999,-2070.6499999999996,-2388.17,-2184.49,-2677200000.0,-34334000000.0,1.0
122,02/02/18,9142.28,9142.28,7796.49,8830.75,12726900000,153953000000,8.0,-1095.0199999999986,-1146.5199999999986,-1015.7900000000009,-339.7900000000009,2767500000.0,-18419000000.0,2.0,-965.9200000000001,-1239.3199999999997,-1980.9300000000003,-1390.3500000000004,4685740000.0,-16230000000.0,-3.0,-2164.5199999999986,-2164.92,-2239.710000000001,-1275.5499999999993,4089040000.0,-36386000000.0,-5.0,-2613.2199999999993,-2733.3199999999997,-3382.710000000001,-2465.6499999999996,5619540000.0,-43918000000.0,-6.0,-2333.0199999999986,-2898.0199999999986,-3678.8099999999995,-2955.5499999999993,4376540000.0,-39180000000.0,-8.0,-2032.619999999999,-2472.619999999999,-3192.710000000001,-2609.9500000000007,5143630000.0,-34101000000.0,-18.0,-2113.7199999999993,-2514.42,-2673.8099999999995,-2340.6499999999996,2980700000.0,-35445000000.0,-19.0,-2279.42,-2643.42,-3260.91,-2428.6499999999996,3853730000.0,-38210000000.0,-9.0,-1761.119999999999,-2359.119999999999,-2843.3099999999995,-2528.6499999999996,2785910000.0,-29466000000.0,-3.0,-1802.2199999999993,-2235.3199999999997,-2333.210000000001,-2037.6499999999996,3066290000.0,-30134000000.0,-7.0
